id,host_id,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews_ltm,review_scores_rating,instant_bookable,reviews_per_month
7921739,7408876,Cow Hollow,1,1,Marina,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$399.00 ,30,1125,11,5,f,0.7
7923146,41781093,Telegraph Hill,1,1,North Beach,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$375.00 ,2,15,17,4.94,f,1.54
7930461,900661,,0,0,West of Twin Peaks,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$125.00 ,2,30,52,4.83,f,3.54
7930685,1518689,Nob Hill,1,1,Nob Hill,Entire townhouse,Entire home/apt,4,,1 bath,2,2,$350.00 ,30,365,9,4.87,t,0.86
7933807,33948993,Outer Sunset,3,3,Outer Sunset,Private room in residential home,Private room,6,,2 baths,2,4,$133.00 ,1,6,30,4.86,f,2.11
7958214,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,4.67,f,0.16
7958278,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,4.86,f,0.1
7958316,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,4.67,f,0.08
7958349,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,4.89,f,0.12
7963103,22267033,Waikiki,80,80,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,4,,1 bath,,2,$306.00 ,2,365,0,4.87,f,0.19
7968598,26001610,Duboce Triangle,2,2,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$295.00 ,5,14,0,4.86,f,0.11
7973781,42080752,Bernal Heights,1,1,Bernal Heights,Entire residential home,Entire home/apt,4,,1 bath,2,2,$125.00 ,30,120,2,4.74,t,0.8
7983070,16688525,Presidio Heights,0,0,Presidio Heights,Entire rental unit,Entire home/apt,10,,3.5 baths,6,6,$332.00 ,31,1125,0,4.7,f,0.64
7998278,32157761,Bernal Heights,4,4,Bernal Heights,Entire residential home,Entire home/apt,2,,1 bath,2,2,$195.00 ,30,1125,3,4.78,f,0.66
8005452,42265555,Noe Valley,1,1,Noe Valley,Entire rental unit,Entire home/apt,6,,1.5 baths,2,2,$135.00 ,30,365,2,4.85,f,0.71
8033268,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,4.8,f,0.07
8033975,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,5,f,0.03
8041262,40413092,The Castro,1,1,Castro/Upper Market,Entire condominium (condo),Entire home/apt,7,,2 baths,4,3,$495.00 ,4,1125,3,5,f,0.22
8051735,117610,Outer Sunset,3,3,Outer Sunset,Entire townhouse,Entire home/apt,8,,1 bath,3,3,$160.00 ,30,1125,2,4.58,f,0.31
8053292,27785687,Noe Valley,1,1,Noe Valley,Private room in townhouse,Private room,2,,1 private bath,1,1,$145.00 ,30,35,0,4.36,t,0.7
8068539,10162964,Bernal Heights,6,6,Mission,Entire rental unit,Entire home/apt,6,,2 baths,3,3,$229.00 ,30,1125,0,4.67,f,0.13
8082364,6390702,Telegraph Hill,2,2,North Beach,Entire rental unit,Entire home/apt,4,,1 bath,2,3,$170.00 ,30,1125,4,4.91,t,0.85
8084285,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$190.00 ,2,1125,0,4.88,f,0.1
8084290,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$190.00 ,2,1125,0,5,f,0.02
8088770,15902979,Mission District,0,0,Mission,Entire guesthouse,Entire home/apt,2,,1 bath,,,$150.00 ,30,30,0,,f,
8089051,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$250.00 ,2,15,0,5,f,0.08
8102262,3022736,Bayview,1,1,Bayview,Private room in residential home,Private room,2,,1 shared bath,1,1,$56.00 ,30,60,2,4.88,f,1.66
8103179,693485,Dogpatch,0,0,Potrero Hill,Entire loft,Entire home/apt,4,,1 bath,2,2,$245.00 ,30,1125,1,5,f,0.23
8105974,155250,Mission District,2,2,Mission,Entire rental unit,Entire home/apt,2,,2 baths,2,2,$255.00 ,30,60,0,4.97,f,0.5
8117667,6299109,Inner Sunset,0,0,Inner Sunset,Private room in residential home,Private room,2,,1 private bath,1,1,$110.00 ,3,29,5,4.92,f,1.38
8119395,3442905,Western Addition/NOPA,1,1,Western Addition,Entire residential home,Entire home/apt,16,,4.5 baths,6,12,"$1,995.00 ",2,29,2,5,f,0.33
8151985,14273047,Potrero Hill,2,2,Potrero Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,2,$251.00 ,5,30,2,5,f,0.17
8152867,10394065,Richmond District,3,3,Outer Richmond,Private room in residential home,Private room,1,,1 shared bath,1,1,$74.00 ,2,29,12,4.65,f,1.55
8155106,20856424,Haight-Ashbury,1,1,Haight Ashbury,Private room in condominium (condo),Private room,2,,1 shared bath,1,1,$175.00 ,1,1125,6,4.97,f,1.8
8155586,39041682,Portola,4,4,Excelsior,Entire residential home,Entire home/apt,11,,3 baths,4,8,$348.00 ,3,28,21,4.9,t,1.77
8164773,43094128,Haight-Ashbury,3,3,Haight Ashbury,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$235.00 ,30,90,7,4.87,f,0.41
8167459,42713588,Richmond District,1,1,Outer Richmond,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$126.00 ,2,7,46,4.91,f,4.97
8172628,3022475,Alamo Square,3,3,Western Addition,Private room in rental unit,Private room,2,,2 shared baths,1,1,$105.00 ,3,1125,1,4.91,t,0.69
8184928,4221614,Potrero Hill,5,5,Potrero Hill,Entire rental unit,Entire home/apt,6,,1 bath,1,3,$215.00 ,2,999,16,4.87,f,0.4
8187584,41368046,Noe Valley,1,1,Noe Valley,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$130.00 ,1,27,33,4.8,t,5.72
8192881,6387932,Haight-Ashbury,1,1,Haight Ashbury,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$150.00 ,2,30,0,4.77,t,3.64
8195144,41782662,Twin Peaks,1,1,Twin Peaks,Private room in residential home,Private room,2,,1 private bath,1,1,$97.00 ,2,30,21,4.68,t,3.09
8202578,22267033,Waikiki,80,80,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,4,,1 bath,,2,$328.00 ,2,365,1,5,f,0.29
8207665,10394065,Richmond District,3,3,Outer Richmond,Private room in rental unit,Private room,4,,1 private bath,2,2,$148.00 ,2,29,19,4.7,f,2.34
8208052,43282341,Western Addition/NOPA,1,1,Western Addition,Entire condominium (condo),Entire home/apt,4,,1 bath,1,1,$128.00 ,60,360,3,4.92,f,0.17
8209055,107051,Western Addition/NOPA,2,2,Western Addition,Entire rental unit,Entire home/apt,2,,1 bath,,1,$250.00 ,7,8,13,4.88,f,1.16
8209591,13815355,Potrero Hill,5,5,Potrero Hill,Private room in rental unit,Private room,1,,1 shared bath,1,1,$35.00 ,30,1125,3,4.67,f,0.12
8221207,42995477,Bernal Heights,1,1,Bernal Heights,Private room in guest suite,Private room,1,,1 private bath,1,1,$120.00 ,30,90,1,4.71,f,1.66
8270952,43611629,The Castro,9,9,Castro/Upper Market,Entire bungalow,Entire home/apt,2,,1 bath,1,1,$150.00 ,30,100,6,4.91,f,0.44
8272458,19364894,Noe Valley,1,1,Noe Valley,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$122.00 ,2,29,30,4.87,f,3.58
8275435,10971966,Cow Hollow,1,1,Marina,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$250.00 ,30,1125,0,5,f,0.12
8275596,23621923,Sunnyside,1,1,Outer Mission,Private room in residential home,Private room,2,,1 private bath,1,1,$108.00 ,4,1125,11,4.9,t,3.06
8287266,43695190,The Castro,3,3,Castro/Upper Market,Private room in guest suite,Private room,2,,1 bath,1,1,$152.00 ,2,1125,27,4.86,t,3.91
8290464,3198119,Potrero Hill,1,1,Potrero Hill,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$185.00 ,2,7,0,4.95,f,0.82
8309401,10501924,Western Addition/NOPA,7,7,Western Addition,Entire guesthouse,Entire home/apt,1,,1 bath,1,1,$79.00 ,30,365,3,4.67,f,0.7
8328410,12433533,Downtown,3,3,Nob Hill,Entire rental unit,Entire home/apt,3,,1 bath,,1,$100.00 ,30,400,4,4.47,t,1.52
8351923,8146166,Forest Hill,2,2,West of Twin Peaks,Entire guest suite,Entire home/apt,2,,1 bath,,1,$73.00 ,30,90,5,4.95,f,4.75
8352275,11512680,Richmond District,2,2,Seacliff,Private room in residential home,Private room,2,,1 private bath,1,1,$129.00 ,1,1125,81,4.94,t,7.75
8356380,44046204,Crocker Amazon,1,1,Crocker Amazon,Private room in guest suite,Private room,2,,1 private bath,1,1,$98.00 ,1,1125,115,4.94,t,9.09
8441614,26216116,Marina,11,11,Marina,Entire rental unit,Entire home/apt,2,,1 bath,1,,$387.00 ,30,1125,1,4.5,f,0.1
8456859,23852998,Richmond District,1,1,Seacliff,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$109.00 ,30,1125,3,4.69,f,1.42
8472083,44615552,Marina,1,1,Marina,Private room in guest suite,Private room,2,,1 private bath,1,1,$173.00 ,3,7,0,4.98,f,1.74
8472666,1155340,SoMa,1,1,South of Market,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$400.00 ,2,40,0,4.63,f,0.42
8472927,28932312,Balboa Terrace,2,2,West of Twin Peaks,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$136.00 ,4,1125,2,4.88,f,1.18
8474183,26860112,Mission Terrace,3,3,Outer Mission,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$124.00 ,2,28,46,4.88,f,3.58
8489712,44713280,Western Addition/NOPA,1,1,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,2,,1 bath,,1,$85.00 ,30,1125,0,4.9,f,0.29
8500048,1371443,Inner Sunset,1,1,Inner Sunset,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$84.00 ,30,70,5,4.83,f,1.45
8542873,117610,Outer Sunset,3,3,Outer Sunset,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$105.00 ,30,1125,6,4.6,f,0.41
8554141,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 bath,1,1,$62.00 ,1,21,1,4.62,t,1.2
8556635,45040916,Bernal Heights,5,5,Bernal Heights,Entire residential home,Entire home/apt,3,,2 baths,2,3,$250.00 ,90,360,0,4,f,0.08
8565105,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 bath,1,1,$62.00 ,1,21,0,4.38,t,1.24
8565153,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 bath,1,1,$62.00 ,1,21,2,4.48,t,1.14
8578964,7137924,SoMa,1,1,South of Market,Entire loft,Entire home/apt,4,,2 baths,2,2,$350.00 ,30,1125,3,5,f,0.11
8584000,5580766,Hayes Valley,1,1,Western Addition,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$250.00 ,30,365,2,4.92,f,2.05
8590211,7849513,The Castro,3,3,Castro/Upper Market,Entire condominium (condo),Entire home/apt,6,,3 baths,3,3,$250.00 ,180,210,0,5,f,0.01
8592609,1678230,Pacific Heights,2,2,Noe Valley,Entire loft,Entire home/apt,3,,1 bath,1,2,$120.00 ,30,180,4,4.84,f,0.35
8627179,8106221,South Beach,0,0,South of Market,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$329.00 ,30,1125,0,4.71,f,0.25
8646903,45451507,Marina,2,2,Marina,Entire residential home,Entire home/apt,2,,1 bath,1,1,$172.00 ,30,365,1,4.97,f,0.42
8653346,31380175,Duboce Triangle,1,1,Western Addition,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$227.00 ,3,1125,0,4.88,f,0.36
8684508,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 bath,1,1,$62.00 ,1,21,12,4.52,t,1.31
8685570,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 bath,1,1,$62.00 ,1,21,1,4.35,t,0.95
8685652,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 bath,1,1,$62.00 ,1,21,4,4.4,t,0.96
8685716,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 bath,1,1,$62.00 ,1,21,1,4.47,t,1.43
8685766,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$69.00 ,1,21,1,4.39,t,1.21
8685817,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 bath,1,1,$62.00 ,1,21,0,4.45,t,0.57
8685898,17042045,Union Square,54,54,Downtown/Civic Center,Room in boutique hotel,Private room,2,,1 private bath,1,1,$69.00 ,1,21,0,4.41,t,1.3
8713608,4352266,SoMa,2,2,South of Market,Shared room in rental unit,Shared room,2,,1 shared bath,1,1,$177.00 ,30,1110,0,,f,
8717641,2597104,Richmond District,1,1,Inner Richmond,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$185.00 ,4,21,30,4.98,t,3.44
8722927,45553959,Richmond District,11,11,Outer Richmond,Private room in rental unit,Private room,1,,1 private bath,1,1,$49.00 ,30,1125,0,5,f,0.07
8733261,45822891,Bayview,5,5,Bayview,Private room in residential home,Private room,2,,1 shared bath,1,1,$56.00 ,1,1125,9,4.27,f,1.47
8735636,45832439,Russian Hill,1,1,Russian Hill,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$550.00 ,30,30,0,4.6,f,0.07
8760949,2354516,SoMa,1,1,South of Market,Entire rental unit,Entire home/apt,4,,1 bath,2,,$400.00 ,30,1125,0,4.73,f,0.3
8762967,3155848,,1,1,Mission,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$199.00 ,2,14,19,4.87,f,2.54
8775500,7366597,Pacific Heights,1,1,Pacific Heights,Private room in residential home,Private room,2,,1 private bath,1,1,$185.00 ,1,10,0,4.94,f,0.28
8793569,23679441,Mission District,2,2,Castro/Upper Market,Private room in residential home,Private room,1,,1 private bath,1,1,$128.00 ,2,365,4,4.71,f,1.28
8794180,1479964,The Castro,19,19,Pacific Heights,Entire condominium (condo),Entire home/apt,2,,1.5 baths,1,1,$179.00 ,30,180,2,4.67,t,0.05
8799100,46107941,Mission District,2,2,Mission,Entire residential home,Entire home/apt,6,,1 bath,3,4,$325.00 ,4,1125,4,4.96,t,0.35
8800012,22267033,Waikiki,80,80,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,8,,2 baths,,4,$685.00 ,2,365,1,5,f,0.24
8848449,46335453,Bernal Heights,0,0,Bernal Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$120.00 ,3,90,10,4.93,t,0.65
8864274,46398210,Pacific Heights,1,1,Pacific Heights,Entire residential home,Entire home/apt,8,,4 baths,6,7,"$1,200.00 ",3,100,17,4.98,t,0.87
8869066,46423886,Noe Valley,1,1,Noe Valley,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$180.00 ,30,60,0,4.64,t,1.23
8886022,46495135,Mission District,2,2,Mission,Entire rental unit,Entire home/apt,3,,1 bath,,1,$99.00 ,30,1125,2,4.39,t,1.13
8890760,14251997,,0,0,Lakeshore,Entire condominium (condo),Entire home/apt,4,,2 baths,2,2,$200.00 ,30,1125,3,5,f,0.57
8904047,46574267,Mission District,1,1,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$179.00 ,2,30,44,4.77,f,4.39
8907289,6664188,Mission District,2,2,Mission,Entire townhouse,Entire home/apt,4,,1 bath,2,2,$210.00 ,2,100,0,4.9,f,3.8
8918081,4033215,Sunnyside,1,1,Outer Mission,Entire rental unit,Entire home/apt,2,,1 bath,2,3,$175.00 ,30,180,0,5,f,0.15
8926150,46677062,,1,1,Nob Hill,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$145.00 ,30,1125,1,4.73,f,0.16
8974563,21196676,Noe Valley,3,3,Mission,Private room in residential home,Private room,2,,1 shared bath,1,1,$79.00 ,1,1125,56,4.94,t,4.24
8987674,14003785,Pacific Heights,3,3,Pacific Heights,Private room in residential home,Private room,2,,1 private bath,1,1,$169.00 ,3,30,13,5,f,0.85
8993289,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,5,f,0.03
8993301,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,,f,
8993307,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,4.5,f,0.05
9021715,47100471,Union Square,2,2,Western Addition,Entire residential home,Entire home/apt,4,,1 bath,2,5,$313.00 ,30,30,0,4.46,f,0.69
9051149,47224934,Duboce Triangle,1,1,Western Addition,Private room in rental unit,Private room,2,,1 shared bath,1,1,$112.00 ,1,1125,75,4.92,f,8.48
9051457,7337924,Glen Park,1,1,Glen Park,Entire residential home,Entire home/apt,8,,4.5 baths,4,5,$500.00 ,5,10,0,5,f,0.08
9059999,1479964,The Castro,19,19,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$165.00 ,30,180,2,4.86,t,0.1
9063798,235023271,,9,9,Western Addition,Private room in townhouse,Private room,2,,1 private bath,1,1,$137.00 ,1,28,54,4.78,t,3.35
9075976,47334459,Outer Sunset,1,1,Parkside,Entire residential home,Entire home/apt,6,,2 baths,3,3,$84.00 ,2,25,8,4.81,f,0.63
9110654,2078214,,1,1,West of Twin Peaks,Entire residential home,Entire home/apt,6,,2 baths,4,4,$495.00 ,30,1124,0,5,f,0.03
9127072,2630653,Noe Valley,1,1,Noe Valley,Private room in rental unit,Private room,1,,1.5 baths,1,1,$48.00 ,30,110,0,5,f,0.12
9150562,1282404,Oceanview,2,2,Ocean View,Private room in residential home,Private room,1,,1 private bath,1,1,$43.00 ,30,1125,0,4.67,f,0.06
9156193,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,2,1125,0,5,f,0.03
9157940,6346492,Anaheim,68,68,Downtown/Civic Center,Room in hotel,Private room,4,,1 bath,,2,$180.00 ,1,1125,0,5,f,0.01
9187534,3116172,Bernal Heights,1,1,Bernal Heights,Private room in residential home,Private room,8,,2 baths,2,4,$200.00 ,3,1125,8,4.95,t,2.04
9196933,25276846,Mission District,1,1,Mission,Private room in residential home,Private room,2,,1 bath,1,1,$117.00 ,2,30,5,4.97,f,3.29
9197404,7281723,Mission District,1,1,Mission,Private room in residential home,Private room,1,,1 shared bath,1,1,$140.00 ,30,120,0,4.97,f,1.04
9216997,1035652,Cole Valley,1,1,Haight Ashbury,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$155.00 ,30,365,5,4.92,t,0.34
9242011,4010772,,1,1,Outer Sunset,Private room in residential home,Private room,1,,1 shared bath,1,1,$109.00 ,30,365,0,4.87,t,0.43
9256506,14003785,Pacific Heights,3,3,Pacific Heights,Private room in residential home,Private room,4,,1 private bath,2,2,$220.00 ,4,30,3,4.97,f,1.27
9261548,21418699,Mission Terrace,1,1,Outer Mission,Entire rental unit,Entire home/apt,5,,2 baths,3,3,$400.00 ,3,1125,1,4.94,f,0.22
9275385,46879173,Western Addition/NOPA,1,1,Downtown/Civic Center,Room in boutique hotel,Private room,4,,2 baths,1,2,$209.00 ,2,5,0,4.75,t,0.14
9295965,48261523,Western Addition/NOPA,1,1,Western Addition,Private room in guest suite,Private room,2,,1 private bath,1,2,$156.00 ,2,15,12,4.79,f,1.97
9296524,8803470,Ingleside,2,2,Ocean View,Entire guest suite,Entire home/apt,3,,1 bath,1,1,$231.00 ,1,1125,37,4.87,f,2.73
9316584,85132,Kailua/Kona,96,96,Chinatown,Room in boutique hotel,Private room,2,,1 private bath,,1,$366.00 ,2,1125,0,4,f,0.04
9328077,653275,Twin Peaks,1,1,Twin Peaks,Entire condominium (condo),Entire home/apt,5,,2 baths,2,2,$505.00 ,30,150,6,4.92,t,0.89
9330487,48424606,,1,1,Marina,Entire rental unit,Entire home/apt,1,,1 bath,1,1,$135.00 ,31,45,0,4.94,f,0.24
9346814,42922912,Noe Valley,2,2,Noe Valley,Private room in residential home,Private room,2,,1 private bath,1,2,$250.00 ,4,7,3,4.89,f,0.57
9364688,13832870,Pacific Heights,16,16,South of Market,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$105.00 ,30,1125,2,3.83,f,0.11
9416254,5518159,,2,2,Twin Peaks,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$159.00 ,2,28,0,4.77,t,2.49
9433478,48895257,,1,1,Nob Hill,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$175.00 ,30,1125,2,4.6,f,0.07
9471413,3964836,Mission District,2,2,Castro/Upper Market,Entire condominium (condo),Entire home/apt,4,,2 baths,2,2,$325.00 ,30,335,8,4.97,f,0.44
9477823,44679401,Lakeshore,1,1,Lakeshore,Private room in residential home,Private room,4,,1 private bath,1,1,$65.00 ,2,29,8,4.82,f,2.35
9480122,7919623,Noe Valley,2,2,Noe Valley,Private room in condominium (condo),Private room,1,,1 private bath,1,1,$125.00 ,30,1125,1,4.96,f,0.37
9488665,30597445,Lower Haight,1,1,Western Addition,Entire rental unit,Entire home/apt,7,,2 baths,4,4,$499.00 ,3,29,26,4.96,f,1.59
9489347,2116156,Western Addition/NOPA,3,3,Western Addition,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$110.00 ,31,365,5,4.85,f,1.21
9494726,22931450,Telegraph Hill,25,25,Chinatown,Private room in bed and breakfast,Private room,2,,10 baths,1,1,$86.00 ,1,14,11,4.7,f,1.29
9495318,22931450,Telegraph Hill,25,25,North Beach,Private room in bed and breakfast,Private room,2,,0 baths,1,1,$86.00 ,1,14,5,4.74,f,1.1
9496930,49206812,Inner Sunset,1,1,Inner Sunset,Entire rental unit,Entire home/apt,1,,1 bath,,1,$90.00 ,30,400,0,5,f,0.12
9497588,22931450,Telegraph Hill,25,25,North Beach,Private room in bed and breakfast,Private room,3,,10 shared baths,1,2,$81.00 ,1,14,3,4.75,f,1.55
9532943,25176023,Tenderloin,4,4,Downtown/Civic Center,Private room in rental unit,Private room,2,,1 bath,1,1,$69.00 ,1,1125,54,4.56,t,5.71
9546883,44856782,The Castro,0,0,Noe Valley,Entire rental unit,Entire home/apt,2,,1 bath,,3,$165.00 ,30,120,1,5,f,0.14
9593326,340977,,1,1,Mission,Private room in rental unit,Private room,1,,1.5 shared baths,1,1,$80.00 ,30,120,0,4.93,f,0.25
9608262,49716827,Noe Valley,2,2,Mission,Entire condominium (condo),Entire home/apt,4,,1 bath,2,2,$167.00 ,21,1125,1,4.81,f,0.5
9611854,49730892,Outer Sunset,2,2,Outer Sunset,Entire rental unit,Entire home/apt,2,,1 bath,1,2,$140.00 ,30,1124,1,5,f,0.54
9650878,235023271,,9,9,Western Addition,Private room in townhouse,Private room,2,,1 private bath,1,1,$119.00 ,1,28,57,4.78,t,4.51
9684127,3618535,The Castro,1,1,Castro/Upper Market,Entire condominium (condo),Entire home/apt,4,,1.5 baths,2,2,$607.00 ,3,14,3,5,f,0.13
9695480,21199285,Parkside,1,1,Parkside,Entire rental unit,Entire home/apt,10,,2 baths,3,5,$473.00 ,2,1123,43,4.81,f,4
9716652,50160697,Downtown,7,7,Downtown/Civic Center,Private room in rental unit,Private room,2,,Shared half-bath,1,1,$85.00 ,1,365,3,4.42,t,1.24
9717679,11234411,,1,1,Western Addition,Private room in rental unit,Private room,1,,3 shared baths,1,1,$60.00 ,30,1125,0,4.83,f,0.1
9730358,3814414,SoMa,0,0,South of Market,Private room in residential home,Private room,2,,1 private bath,1,,$178.00 ,2,29,3,4.93,f,2.43
9735841,44134050,Excelsior,1,1,Excelsior,Entire rental unit,Entire home/apt,5,,1 bath,1,3,$90.00 ,30,130,0,4.95,f,1.12
